gene_claim_name	gene_concept_id	gene_name	interaction_source_db_name	interaction_source_db_version	interaction_type	interaction_score	drug_claim_name	drug_concept_id	drug_name	approved	immunotherapy	anti_neoplastic
PDGFRA	hgnc:8803	PDGFRA	MyCancerGenome	20-Jun-17	inhibitor	1.867701707	CRENOLANIB	ncit:C64639	CRENOLANIB	FALSE	FALSE	TRUE
PIK3R6	hgnc:27101	PIK3R6	MyCancerGenome	20-Jun-17	inhibitor	0.14893953	BEZ235	ncit:C74072	DACTOLISIB	FALSE	FALSE	TRUE
PIK3R6	hgnc:27101	PIK3R6	MyCancerGenome	20-Jun-17	inhibitor	0.172456298	GDC-0980	ncit:C91731	APITOLISIB	FALSE	FALSE	TRUE
PIK3C2A	hgnc:8971	PIK3C2A	MyCancerGenome	20-Jun-17	inhibitor	0.182600786	GDC-0980	ncit:C91731	APITOLISIB	FALSE	FALSE	TRUE
PIK3R2	hgnc:8980	PIK3R2	MyCancerGenome	20-Jun-17	inhibitor	0.159190429	GDC-0980	ncit:C91731	APITOLISIB	FALSE	FALSE	TRUE
PIK3R6	hgnc:27101	PIK3R6	MyCancerGenome	20-Jun-17	inhibitor	0.172456298	PI-103	drugbank:DB17046	PI-103	FALSE	FALSE	TRUE
PIK3CA	hgnc:8975	PIK3CA	MyCancerGenome	20-Jun-17	inhibitor	0.046102179	PI-103	drugbank:DB17046	PI-103	FALSE	FALSE	TRUE
PIK3R3	hgnc:8981	PIK3R3	MyCancerGenome	20-Jun-17	inhibitor	0.08869181	PI-103	drugbank:DB17046	PI-103	FALSE	FALSE	TRUE
PIK3R1	hgnc:8979	PIK3R1	MyCancerGenome	20-Jun-17	inhibitor	0.01964692	SOPHORETIN	rxcui:9060	QUERCETIN	TRUE	FALSE	TRUE
PIK3C2G	hgnc:8973	PIK3C2G	MyCancerGenome	20-Jun-17	inhibitor	0.046661435	SOPHORETIN	rxcui:9060	QUERCETIN	TRUE	FALSE	TRUE
PRKCI	hgnc:9404	PRKCI	MyCancerGenome	20-Jun-17	inhibitor	0.074658296	SOPHORETIN	rxcui:9060	QUERCETIN	TRUE	FALSE	TRUE
PIK3R5	hgnc:30035	PIK3R5	MyCancerGenome	20-Jun-17	inhibitor	0.021330942	SOPHORETIN	rxcui:9060	QUERCETIN	TRUE	FALSE	TRUE
SRC	hgnc:11283	SRC	MyCancerGenome	20-Jun-17	inhibitor	0.436889288	SARACATINIB	ncit:C48378	SARACATINIB	FALSE	FALSE	TRUE
MAPKAP1	hgnc:18752	MAPKAP1	MyCancerGenome	20-Jun-17	inhibitor	1.63833483	AZD8055	iuphar.ligand:7714	AZD8055	FALSE	FALSE	TRUE
RET	hgnc:9967	RET	MyCancerGenome	20-Jun-17	inhibitor	0.553393098	VANDETANIB	rxcui:1098413	VANDETANIB	TRUE	FALSE	TRUE
BRAF	hgnc:1097	BRAF	MyCancerGenome	20-Jun-17	inhibitor	1.251761443	LGX818	rxcui:2049106	ENCORAFENIB	TRUE	FALSE	TRUE
TNFRSF8	hgnc:11923	TNFRSF8	MyCancerGenome	20-Jun-17	antibody	3.932003593	BRENTUXIMAB	ncit:C2007	BRENTUXIMAB	FALSE	TRUE	TRUE
KDR	hgnc:6307	KDR	MyCancerGenome	20-Jun-17	inhibitor	0.276901661	BMS-690514	drugbank:DB11665	BMS-690514	FALSE	FALSE	TRUE
EGFR	hgnc:3236	EGFR	MyCancerGenome	20-Jun-17	antibody	0.318811102	MM-151	iuphar.ligand:9125	MM-151	FALSE	TRUE	TRUE
CD52	hgnc:1804	CD52	MyCancerGenome	20-Jun-17	antibody	68.81006288	ALEMTUZUMAB	rxcui:117055	ALEMTUZUMAB	TRUE	TRUE	TRUE
ERBB2	hgnc:3430	ERBB2	MyCancerGenome	20-Jun-17	antibody	0.662515674	TRASTUZUMAB	rxcui:2103478	TRASTUZUMAB-DKST	TRUE	TRUE	TRUE
IGF1R	hgnc:5465	IGF1R	MyCancerGenome	20-Jun-17	antibody	2.268463611	BIIB022	ncit:C71530	ANTI-IGF-1R RECOMBINANT MONOCLONAL ANTIBODY BIIB022	FALSE	TRUE	TRUE
VEGFA	hgnc:12680	VEGFA	MyCancerGenome	20-Jun-17	antibody	1.619060303	ZIV-AFLIBERCEPT	rxcui:1232150	AFLIBERCEPT	TRUE	TRUE	TRUE
HSP90AA1	hgnc:5253	HSP90AA1	MyCancerGenome	20-Jun-17	other/unknown	0.542345323	AUY922	drugbank:DB11881	AUY922	FALSE	FALSE	TRUE
HSP90AB1	hgnc:5258	HSP90AB1	MyCancerGenome	20-Jun-17	other/unknown	1.068479237	TANESPIMYCIN	ncit:C37899	TANESPIMYCIN	FALSE	FALSE	TRUE
PRRT2	hgnc:30500	PRRT2	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	4.915004491	BRYOSTATIN	chembl:CHEMBL449158	BRYOSTATIN	FALSE	FALSE	TRUE
KDR	hgnc:6307	KDR	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.207676246	AXITINIB	rxcui:1242999	AXITINIB	TRUE	FALSE	TRUE
HSP90AA1	hgnc:5253	HSP90AA1	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.542345323	AUY922	drugbank:DB11881	AUY922	FALSE	FALSE	TRUE
MAP2K3	hgnc:6843	MAP2K3	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.344912596	MEK162	rxcui:2049122	BINIMETINIB	TRUE	FALSE	TRUE
EGFR	hgnc:3236	EGFR	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	2.151974939	BIBW 2992	rxcui:1430438	AFATINIB	TRUE	FALSE	TRUE
MAP2K4	hgnc:6844	MAP2K4	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.344912596	MEK162	rxcui:2049122	BINIMETINIB	TRUE	FALSE	TRUE
MAP2K1	hgnc:6840	MAP2K1	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.502152162	MEK162	rxcui:2049122	BINIMETINIB	TRUE	FALSE	TRUE
FLT4	hgnc:3767	FLT4	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.175535875	1058137-23-7	ncit:C95726	LUCITANIB	FALSE	FALSE	TRUE
ERBB4	hgnc:3432	ERBB4	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.776053341	POZIOTINIB	ncit:C98838	POZIOTINIB	FALSE	FALSE	TRUE
MAP2K2	hgnc:6842	MAP2K2	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.438839687	GDC-0973	rxcui:1722365	COBIMETINIB	TRUE	FALSE	TRUE
PDGFRA	hgnc:8803	PDGFRA	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	0.040958371	SORAFENIB TOSYLATE	rxcui:495881	SORAFENIB	TRUE	FALSE	TRUE
WEE1	hgnc:12761	WEE1	MyCancerGenomeClinicalTrial	30-Feburary-2014	inhibitor	18.14770889	MK 1775	drugbank:DB11740	MK-1775	FALSE	FALSE	TRUE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.05483966	CMA-676	rxcui:1294580	GEMTUZUMAB OZOGAMICIN	TRUE	FALSE	TRUE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.017627033	AZT	rxcui:11413	ZIDOVUDINE	TRUE	FALSE	FALSE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.246778468	GREEN TEA POLYPHENOLS	ncit:C2694	GREEN TEA EXTRACT	FALSE	FALSE	FALSE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.05483966	MEGESTROL ACETATE	rxcui:29451	MEGESTROL ACETATE	TRUE	FALSE	TRUE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.05483966	TRIMETREXATE	rxcui:42333	TRIMETREXATE	TRUE	FALSE	TRUE
ABCC1	hgnc:51	ABCC1	NCI	14-Sep-17	NULL	0.030527978	DAUNORUBICIN	rxcui:3109	DAUNORUBICIN	TRUE	FALSE	TRUE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.009871139	SIMVASTATIN	rxcui:36567	SIMVASTATIN	TRUE	FALSE	TRUE
ABCB1	hgnc:40	ABCB1	NCI	14-Sep-17	NULL	0.032903796	RANITIDINE	rxcui:203136	RANITIDINE HYDROCHLORIDE	TRUE	FALSE	FALSE
ABCG2	hgnc:74	ABCG2	NCI	14-Sep-17	NULL	0.105227572	HUMAN CHORIONIC GONADOTROPIN	rxcui:340705	HUMAN CHORIONIC GONADOTROPIN	TRUE	FALSE	FALSE
ABCG2	hgnc:74	ABCG2	NCI	14-Sep-17	NULL	0.095205898	CHLORPROMAZINE	rxcui:2403	CHLORPROMAZINE	TRUE	FALSE	FALSE
ACHE	hgnc:108	ACHE	NCI	14-Sep-17	NULL	0.252051512	BETAMETHASONE	rxcui:1514	BETAMETHASONE	TRUE	TRUE	FALSE
ACHE	hgnc:108	ACHE	NCI	14-Sep-17	NULL	0.0872486	METHADONE	rxcui:218337	METHADONE HYDROCHLORIDE	TRUE	FALSE	FALSE
ACHE	hgnc:108	ACHE	NCI	14-Sep-17	NULL	0.378077269	8-AZAGUANINE	ncit:C28788	8-AZAGUANINE	FALSE	FALSE	FALSE
ACE	hgnc:2707	ACE	NCI	14-Sep-17	NULL	0.064813246	INDOMETHACIN	rxcui:5781	INDOMETHACIN	TRUE	FALSE	FALSE
ADH1C	hgnc:251	ADH1C	NCI	14-Sep-17	NULL	0.234047833	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
ADA	hgnc:186	ADA	NCI	14-Sep-17	NULL	0.052333677	METHOTREXATE	rxcui:6851	METHOTREXATE	TRUE	FALSE	TRUE
ADRA1D	hgnc:280	ADRA1D	NCI	14-Sep-17	NULL	0.907385445	METOPROLOL SUCCINATE	rxcui:221124	METOPROLOL SUCCINATE	TRUE	FALSE	FALSE
AKR1C1	hgnc:384	AKR1C1	NCI	14-Sep-17	NULL	1.034737788	HUMAN CHORIONIC GONADOTROPIN	rxcui:340705	HUMAN CHORIONIC GONADOTROPIN	TRUE	FALSE	FALSE
AGTR2	hgnc:338	AGTR2	NCI	14-Sep-17	NULL	0.510649817	TGFBETA1	ncit:C1293	RECOMBINANT TRANSFORMING GROWTH FACTOR-BETA 1	FALSE	FALSE	FALSE
ALOX5	hgnc:435	ALOX5	NCI	14-Sep-17	NULL	0.141778976	MELATONIN	rxcui:6711	MELATONIN	TRUE	FALSE	FALSE
ALK	hgnc:427	ALK	NCI	14-Sep-17	NULL	0.275607728	IL-10	iuphar.ligand:4975	IL-10	FALSE	FALSE	FALSE
ALOX5	hgnc:435	ALOX5	NCI	14-Sep-17	NULL	0.03761483	METHOTREXATE	rxcui:6851	METHOTREXATE	TRUE	FALSE	TRUE
AMH	hgnc:464	AMH	NCI	14-Sep-17	NULL	0.886918104	HUMAN CHORIONIC GONADOTROPIN	rxcui:340705	HUMAN CHORIONIC GONADOTROPIN	TRUE	FALSE	FALSE
ALOX5	hgnc:435	ALOX5	NCI	14-Sep-17	NULL	0.108419217	GLUCOCORTICOID	ncit:C521	THERAPEUTIC GLUCOCORTICOID	FALSE	FALSE	TRUE
APC	hgnc:583	APC	NCI	14-Sep-17	NULL	0.15359389	TRIIODOTHYRONINE	rxcui:10814	LIOTHYRONINE	TRUE	FALSE	FALSE
ANXA1	hgnc:533	ANXA1	NCI	14-Sep-17	NULL	0.561714799	PPD	rxcui:1362740	4-PHENYLENEDIAMINE	FALSE	FALSE	FALSE
APOA1	hgnc:600	APOA1	NCI	14-Sep-17	NULL	0.117023916	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
APLN	hgnc:16665	APLN	NCI	14-Sep-17	NULL	14.74501347	CYCLOOXYGENASE INHIBITOR	ncit:C1323	CYCLOOXYGENASE INHIBITOR	FALSE	FALSE	FALSE
APOE	hgnc:613	APOE	NCI	14-Sep-17	NULL	0.043883969	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
APOE	hgnc:613	APOE	NCI	14-Sep-17	NULL	0.204791854	IMMUNOSUPPRESSANT	ncit:C574	IMMUNOSUPPRESSANT	FALSE	FALSE	FALSE
APOE	hgnc:613	APOE	NCI	14-Sep-17	NULL	0.194013335	HUMAN CHORIONIC GONADOTROPIN	rxcui:340705	HUMAN CHORIONIC GONADOTROPIN	TRUE	FALSE	FALSE
APRT	hgnc:626	APRT	NCI	14-Sep-17	NULL	2.949002695	HYDROGEN PEROXIDE	rxcui:5499	HYDROGEN PEROXIDE	TRUE	FALSE	FALSE
ATP7A	hgnc:869	ATP7A	NCI	14-Sep-17	NULL	0.382987363	HORMONES	ncit:C548	THERAPEUTIC HORMONE	FALSE	FALSE	FALSE
ATIC	hgnc:794	ATIC	NCI	14-Sep-17	NULL	0.401224856	METHOTREXATE	rxcui:6851	METHOTREXATE	TRUE	FALSE	TRUE
BAX	hgnc:959	BAX	NCI	14-Sep-17	NULL	0.440149656	ADM	ncit:C186783	ACELLULAR DERMAL MATRIX	FALSE	FALSE	FALSE
BAX	hgnc:959	BAX	NCI	14-Sep-17	NULL	0.16005442	ESTRAMUSTINE	rxcui:4089	ESTRAMUSTINE	TRUE	FALSE	FALSE
BAX	hgnc:959	BAX	NCI	14-Sep-17	NULL	0.056793504	LEUCOVORIN	rxcui:225852	LEUCOVORIN CALCIUM	TRUE	FALSE	TRUE
B2M	hgnc:914	B2M	NCI	14-Sep-17	NULL	4.368892881	AMIKACIN	rxcui:641	AMIKACIN	TRUE	FALSE	FALSE
BAX	hgnc:959	BAX	NCI	14-Sep-17	NULL	0.017965292	METHOTREXATE	rxcui:6851	METHOTREXATE	TRUE	FALSE	TRUE
BAX	hgnc:959	BAX	NCI	14-Sep-17	NULL	0.352119725	PROTEIN PHOSPHATASE INHIBITOR	ncit:C2159	PROTEIN PHOSPHATASE INHIBITOR	FALSE	FALSE	FALSE
BAX	hgnc:959	BAX	NCI	14-Sep-17	NULL	0.020959507	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
BCL6	hgnc:1001	BCL6	NCI	14-Sep-17	NULL	2.268463611	FENRETINIDE	ncit:C1098	FENRETINIDE	TRUE	FALSE	FALSE
BDNF	hgnc:1033	BDNF	NCI	14-Sep-17	NULL	0.074895307	IMIPRAMINE	rxcui:150816	IMIPRAMINE HYDROCHLORIDE	TRUE	FALSE	FALSE
BDNF	hgnc:1033	BDNF	NCI	14-Sep-17	NULL	0.046809567	TCDD	iuphar.ligand:9642	TCDD	FALSE	FALSE	FALSE
BDNF	hgnc:1033	BDNF	NCI	14-Sep-17	NULL	0.018119832	HALOPERIDOL	rxcui:26420	HALOPERIDOL DECANOATE	TRUE	FALSE	FALSE
BDNF	hgnc:1033	BDNF	NCI	14-Sep-17	NULL	0.058108427	MAO INHIBITORS	ncit:C667	MONOAMINE OXIDASE INHIBITOR	FALSE	FALSE	FALSE
BGLAP	hgnc:1043	BGLAP	NCI	14-Sep-17	NULL	1.09222322	BIOCHANIN A	ncit:C28201	BIOCHANIN A	FALSE	FALSE	FALSE
BGLAP	hgnc:1043	BGLAP	NCI	14-Sep-17	NULL	0.327666966	CLODRONATE	rxcui:3350	CLODRONIC ACID	TRUE	FALSE	FALSE
BIRC5	hgnc:593	BIRC5	NCI	14-Sep-17	NULL	0.074375856	GW572016	rxcui:480167	LAPATINIB	TRUE	FALSE	TRUE
BIRC5	hgnc:593	BIRC5	NCI	14-Sep-17	NULL	0.055250636	INDOMETHACIN	rxcui:5781	INDOMETHACIN	TRUE	FALSE	FALSE
BHLHB2	hgnc:1046	BHLHE40	NCI	14-Sep-17	NULL	0.702143499	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
BRCA1	hgnc:1100	BRCA1	NCI	14-Sep-17	NULL	0.317097064	PHYTOESTROGEN	ncit:C1194	PHYTOESTROGEN	FALSE	FALSE	FALSE
BRCA1	hgnc:1100	BRCA1	NCI	14-Sep-17	NULL	0.028827006	HORMONES	ncit:C548	THERAPEUTIC HORMONE	FALSE	FALSE	FALSE
CA2	hgnc:1373	CA2	NCI	14-Sep-17	NULL	0.137482643	EPO	rxcui:105694	EPOETIN ALFA	TRUE	FALSE	FALSE
CALR	hgnc:1455	CALR	NCI	14-Sep-17	NULL	0.175535875	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
CAMK2B	hgnc:1461	CAMK2B	NCI	14-Sep-17	NULL	0.268091154	VASOPRESSIN	rxcui:1098	ARGIPRESSIN	TRUE	FALSE	FALSE
CAMK2G	hgnc:1463	CAMK2G	NCI	14-Sep-17	NULL	0.090599161	HALOPERIDOL	rxcui:26420	HALOPERIDOL DECANOATE	TRUE	FALSE	FALSE
CALCA	hgnc:1437	CALCA	NCI	14-Sep-17	NULL	0.302461815	RANITIDINE	rxcui:203136	RANITIDINE HYDROCHLORIDE	TRUE	FALSE	FALSE
CAMK2B	hgnc:1461	CAMK2B	NCI	14-Sep-17	NULL	0.235920216	TRIFLUOPERAZINE	rxcui:10800	TRIFLUOPERAZINE	TRUE	FALSE	FALSE
CAMK2B	hgnc:1461	CAMK2B	NCI	14-Sep-17	NULL	0.294900269	HYDROGEN PEROXIDE	rxcui:5499	HYDROGEN PEROXIDE	TRUE	FALSE	FALSE
CALCA	hgnc:1437	CALCA	NCI	14-Sep-17	NULL	0.64813246	TESTOSTERONE PROPIONATE	rxcui:10382	TESTOSTERONE PROPIONATE	TRUE	FALSE	FALSE
CCL17	hgnc:10615	CCL17	NCI	14-Sep-17	NULL	0.302461815	DICLOFENAC	rxcui:203214	DICLOFENAC SODIUM	TRUE	FALSE	FALSE
CCL8	hgnc:10635	CCL8	NCI	14-Sep-17	NULL	1.034737788	IFN	ncit:C584	RECOMBINANT INTERFERON	FALSE	FALSE	FALSE
CCL4	hgnc:10630	CCL4	NCI	14-Sep-17	NULL	1.19151624	EPO	rxcui:105694	EPOETIN ALFA	TRUE	FALSE	FALSE
CD40	hgnc:11919	CD40	NCI	14-Sep-17	NULL	0.14893953	FLUDARABINE	rxcui:24698	FLUDARABINE	TRUE	FALSE	TRUE
CD14	hgnc:1628	CD14	NCI	14-Sep-17	NULL	0.91441944	LOVASTATIN	rxcui:6472	LOVASTATIN	TRUE	FALSE	TRUE
CCR2	hgnc:1603	CCR2	NCI	14-Sep-17	NULL	0.11234296	SIMVASTATIN	rxcui:36567	SIMVASTATIN	TRUE	FALSE	TRUE
CD5	hgnc:1685	CD5	NCI	14-Sep-17	NULL	1.310667864	IONOMYCIN	ncit:C596	IONOMYCIN	FALSE	FALSE	FALSE
CD52	hgnc:1804	CD52	NCI	14-Sep-17	NULL	68.81006288	CAMPATH	rxcui:117055	ALEMTUZUMAB	TRUE	TRUE	TRUE
CD83	hgnc:1703	CD83	NCI	14-Sep-17	NULL	7.372506737	CD40L	ncit:C1437	RECOMBINANT CD40-LIGAND	FALSE	FALSE	FALSE
CDK2	hgnc:1771	CDK2	NCI	14-Sep-17	NULL	0.258684447	TOMUDEX	rxcui:196239	RALTITREXED	TRUE	FALSE	TRUE
CDK2	hgnc:1771	CDK2	NCI	14-Sep-17	NULL	0.310421336	PROTEIN PHOSPHATASE INHIBITOR	ncit:C2159	PROTEIN PHOSPHATASE INHIBITOR	FALSE	FALSE	FALSE
CDKN1B	hgnc:1785	CDKN1B	NCI	14-Sep-17	NULL	0.070804386	METHOTREXATE	rxcui:6851	METHOTREXATE	TRUE	FALSE	TRUE
CEACAM1	hgnc:1814	CEACAM1	NCI	14-Sep-17	NULL	0.351071749	RETINOIC ACID	rxcui:10753	TRETINOIN	TRUE	FALSE	TRUE
CDKN1B	hgnc:1785	CDKN1B	NCI	14-Sep-17	NULL	0.315401358	EPO	rxcui:105694	EPOETIN ALFA	TRUE	FALSE	FALSE
CDX2	hgnc:1806	CDX2	NCI	14-Sep-17	NULL	13.10667864	TPN	drugsatfda.nda:008378	DRUGSATFDA.NDA:008378	FALSE	FALSE	FALSE
CDKN1A	hgnc:1784	CDKN1A	NCI	14-Sep-17	NULL	0.190258238	SODIUM PHENYLBUTYRATE	rxcui:1546447	4-PHENYLBUTYRIC ACID	TRUE	FALSE	TRUE
CDKN1B	hgnc:1785	CDKN1B	NCI	14-Sep-17	NULL	0.289117911	TCDD	iuphar.ligand:9642	TCDD	FALSE	FALSE	FALSE
CDKN1B	hgnc:1785	CDKN1B	NCI	14-Sep-17	NULL	1.156471645	TOMUDEX	rxcui:196239	RALTITREXED	TRUE	FALSE	TRUE
CEL	hgnc:1848	CEL	NCI	14-Sep-17	NULL	1.203674569	GELDANAMYCIN	ncit:C1112	GELDANAMYCIN	FALSE	FALSE	FALSE
CP	hgnc:2295	CP	NCI	14-Sep-17	NULL	1.179601078	INTERFERON BETA	chembl:CHEMBL2108510	INTERFERON BETA	TRUE	FALSE	FALSE
COL18A1	hgnc:2195	COL18A1	NCI	14-Sep-17	NULL	0.129626492	CELECOXIB	rxcui:140587	CELECOXIB	TRUE	FALSE	TRUE
CP	hgnc:2295	CP	NCI	14-Sep-17	NULL	0.471840431	BSO	ncit:C1029	BUTHIONINE SULFOXIMINE	FALSE	FALSE	FALSE
COIL	hgnc:2184	COIL	NCI	14-Sep-17	NULL	39.32003593	ANTI-P80	ncit:C2000	TP3 IMMUNOTOXIN	FALSE	FALSE	FALSE
CP	hgnc:2295	CP	NCI	14-Sep-17	NULL	0.188736172	PROTOPORPHYRIN	drugbank:DB02285	PROTOPORPHYRIN	FALSE	FALSE	FALSE
CR2	hgnc:2336	CR2	NCI	14-Sep-17	NULL	1.78727436	5-AZA-2-DEOXYCYTIDINE	rxcui:15657	DECITABINE	TRUE	FALSE	TRUE
CSF2	hgnc:2434	CSF2	NCI	14-Sep-17	NULL	0.262133573	AMIKACIN	rxcui:641	AMIKACIN	TRUE	FALSE	FALSE
CR2	hgnc:2336	CR2	NCI	14-Sep-17	NULL	2.808573995	ADENOVIRUS VECTOR	ncit:C1890	ADENOVIRUS VECTOR	FALSE	FALSE	FALSE
CSF2	hgnc:2434	CSF2	NCI	14-Sep-17	NULL	0.314560287	HEXADECYLPHOSPHOCHOLINE	rxcui:1494066	MILTEFOSINE	TRUE	FALSE	FALSE
CTGF	hgnc:2500	CCN2	NCI	14-Sep-17	NULL	0.071490974	CURCUMIN	rxcui:2955	CURCUMIN	TRUE	FALSE	FALSE
CX3CL1	hgnc:10647	CX3CL1	NCI	14-Sep-17	NULL	3.276669661	COMPLETE FREUND&APOS;S ADJUVANT	ncit:C2347	FREUND'S ADJUVANT	FALSE	FALSE	FALSE
CTSG	hgnc:2532	CTSG	NCI	14-Sep-17	NULL	0.38802667	IFN	ncit:C584	RECOMBINANT INTERFERON	FALSE	FALSE	FALSE
CYP19A1	hgnc:2594	CYP19A1	NCI	14-Sep-17	NULL	0.087767937	TRIIODOTHYRONINE	rxcui:10814	LIOTHYRONINE	TRUE	FALSE	FALSE
CYP3A4	hgnc:2637	CYP3A4	NCI	14-Sep-17	NULL	0.019084308	CHLORAMPHENICOL	rxcui:2348	CHLORAMPHENICOL	TRUE	FALSE	FALSE
CYP 20.00	hgnc:2631	CYP 20.00	NCI	14-Sep-17	NULL	0.193694758	CHLORPROMAZINE	rxcui:2403	CHLORPROMAZINE	TRUE	FALSE	FALSE
CYP2D6	hgnc:2625	CYP2D6	NCI	14-Sep-17	NULL	0.015022938	HYPERICIN	rxcui:1546455	HYPERICIN	FALSE	FALSE	FALSE
CYP3A7	hgnc:2640	CYP3A7	NCI	14-Sep-17	NULL	0.191493681	HORMONES	ncit:C548	THERAPEUTIC HORMONE	FALSE	FALSE	FALSE
CYP3A4	hgnc:2637	CYP3A4	NCI	14-Sep-17	NULL	0.00430936	PRAVASTATIN	rxcui:203144	PRAVASTATIN SODIUM	TRUE	FALSE	FALSE
CYP3A4	hgnc:2637	CYP3A4	NCI	14-Sep-17	NULL	0.00607228	VASOPRESSIN	rxcui:1098	ARGIPRESSIN	TRUE	FALSE	FALSE
DCN	hgnc:2705	DCN	NCI	14-Sep-17	NULL	0.776053341	IFN	ncit:C584	RECOMBINANT INTERFERON	FALSE	FALSE	FALSE
CYP51A1	hgnc:2649	CYP51A1	NCI	14-Sep-17	NULL	3.932003593	FLUCONAZOLE	rxcui:4450	FLUCONAZOLE	TRUE	FALSE	FALSE
CYP7B1	hgnc:2652	CYP7B1	NCI	14-Sep-17	NULL	1.572801437	FADROZOLE	ncit:C79911	FADROZOLE	FALSE	FALSE	FALSE
CYP7B1	hgnc:2652	CYP7B1	NCI	14-Sep-17	NULL	0.327666966	MITOMYCIN-C	rxcui:632	MITOMYCIN	TRUE	FALSE	TRUE
CYR61	hgnc:2654	CCN1	NCI	14-Sep-17	NULL	13.10667864	INTERLEUKIN-8	rxcui:1426866	INTERLEUKIN-8	FALSE	FALSE	FALSE
DDIT3	hgnc:2726	DDIT3	NCI	14-Sep-17	NULL	0.211019871	FENRETINIDE	ncit:C1098	FENRETINIDE	TRUE	FALSE	FALSE
DDIT3	hgnc:2726	DDIT3	NCI	14-Sep-17	NULL	0.065315674	NICOTINE	rxcui:31765	NICOTINE POLACRILEX	TRUE	FALSE	FALSE
DHFR	hgnc:2861	DHFR	NCI	14-Sep-17	NULL	0.756154537	TOMUDEX	rxcui:196239	RALTITREXED	TRUE	FALSE	TRUE
DIABLO	hgnc:21528	DIABLO	NCI	14-Sep-17	NULL	5.361823081	CASPASE INHIBITOR	ncit:C38461	CASPASE INHIBITOR	FALSE	FALSE	FALSE
DNAJB1	hgnc:5270	DNAJB1	NCI	14-Sep-17	NULL	23.59202156	HSP70	ncit:C28696	RECOMBINANT 70-KD HEAT-SHOCK PROTEIN	FALSE	FALSE	FALSE
DNTT	hgnc:2983	DNTT	NCI	14-Sep-17	NULL	2.808573995	"2,3-DIDEOXYCYTIDINE"	rxcui:3363	ZALCITABINE	TRUE	FALSE	FALSE
DPYS	hgnc:3013	DPYS	NCI	14-Sep-17	NULL	11.79601078	DEXRAZOXANE	rxcui:42736	DEXRAZOXANE	TRUE	FALSE	FALSE
DNTT	hgnc:2983	DNTT	NCI	14-Sep-17	NULL	0.99126141	HYDROXYUREA	rxcui:5552	HYDROXYUREA	TRUE	FALSE	TRUE
E2F1	hgnc:3113	E2F1	NCI	14-Sep-17	NULL	0.096847379	NICOTINE	rxcui:31765	NICOTINE POLACRILEX	TRUE	FALSE	FALSE
E2F1	hgnc:3113	E2F1	NCI	14-Sep-17	NULL	0.096847379	17 BETA-ESTRADIOL	rxcui:24395	ESTRADIOL VALERATE	TRUE	FALSE	FALSE
ELA2	hgnc:3309	ELANE	NCI	14-Sep-17	NULL	0.187238266	NICOTINE	rxcui:31765	NICOTINE POLACRILEX	TRUE	FALSE	FALSE
ENO2	hgnc:3353	ENO2	NCI	14-Sep-17	NULL	0.453692722	FENRETINIDE	ncit:C1098	FENRETINIDE	TRUE	FALSE	FALSE
EPO	hgnc:3415	EPO	NCI	14-Sep-17	NULL	0.886918104	HUMAN CHORIONIC GONADOTROPIN	rxcui:340705	HUMAN CHORIONIC GONADOTROPIN	TRUE	FALSE	FALSE
ERBB2	hgnc:3430	ERBB2	NCI	14-Sep-17	NULL	0.403972972	GREEN TEA POLYPHENOLS	ncit:C2694	GREEN TEA EXTRACT	FALSE	FALSE	FALSE
ERCC6	hgnc:3438	ERCC6	NCI	14-Sep-17	NULL	3.276669661	DEXTROMETHORPHAN	rxcui:3289	DEXTROMETHORPHAN	TRUE	FALSE	FALSE
